activity type;reference product;code;name;unit;location;database;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
market activity;waste polyvinylchloride product;fa1c03b888e5335cc8602d51f2e4f3c4;market for waste polyvinylchloride product;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39270;Waste, parings and scrap of plastics;AgriForeAnim;Agricultural and forestry products
market activity;printing ink, offset, without solvent, in 47.5% solution state;6a77ea6b96a09a37e4c27c2bd0cbef59;market for printing ink, offset, without solvent, in 47.5% solution state;kilogram;RoW;ecoinvent_3.9.1_consequential;2022;Manufacture of paints, varnishes and similar coatings, printing ink and mas;35130;Printing ink;Chemical;Chemical products
market activity;cocoa bean;c5cd2c11513fd18c61e53da5ac307998;market for cocoa bean;kilogram;GLO;ecoinvent_3.9.1_consequential;127;Growing of beverage crops;1640;Cocoa beans;OreMinFuel;Ores, minerals & fuels
market activity;stone wool;264fa5667c23430af5db0f68a2aee9c4;market for stone wool;kilogram;GLO;ecoinvent_3.9.1_consequential;2399;Manufacture of other non-metallic mineral products n.e.c.;37990;Non-metallic mineral products n.e.c. (including mineral wool, expanded mineral materials, worked mica, article[…];GlasNonMetal;Glass and other non-metallic products
market activity;benzoic-compound;d193806115c06eaf2c2f737452880de3;market for benzoic-compound;kilogram;GLO;ecoinvent_3.9.1_consequential;2021;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market activity;waste glass sheet;539a9d1732efb779caea63d6440f75bb;market for waste glass sheet;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;37111;"Glass in the mass, in balls (except microspheres), rods or tubes, unworked; waste and scrap of glass";GlasNonMetal;Glass and other non-metallic products
market activity;sawnwood, hardwood, raw;5129e4c58c5666cfbcd39ad35281abd4;market for sawnwood, hardwood, raw;cubic meter;GLO;ecoinvent_3.9.1_consequential;1610;Sawmilling and planing of wood;31102;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of non-coniferous wood;ProcBio;Wood, straw & cork
market activity;furnace, logs, hardwood storage area, 6kW;715efead14bfff4581f8693cd6418899;market for furnace, logs, hardwood storage area, 6kW;unit;GLO;ecoinvent_3.9.1_consequential;2815;Manufacture of ovens, furnaces and furnace burners;43420;"Industrial or laboratory furnaces and ovens, except non-electric bakery ovens; other industrial or laboratory […]";MachElecTrans;Metal/electronic equipments and parts
ordinary transforming activity;fraction 1 from naphtha separation;ab0c2b1e5009a613e896a9cca857900f;fraction 1 from naphtha separation to generic market for chemical, organic;kilogram;GLO;ecoinvent_3.9.1_consequential;201;Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics;341;Basic organic chemicals;Chemical;Chemical products
market activity;compressed air energy storage plant, 200 MW electrical;2db395c1aec2365ea43f922640d4c483;market for compressed air energy storage plant, 200 MW electrical;unit;GLO;ecoinvent_3.9.1_consequential;4220;Construction of utility projects;53262;Power plants;;
market activity;steel in car shredder residue;1d3dcc9299b155763c895e951cfa2b3b;market for steel in car shredder residue;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39310;Slag, dross, scalings and other waste from the manufacture of iron or steel;AgriForeAnim;Agricultural and forestry products
market activity;residues, MSWI-WWT, WW from concrete production;3781b0595595eca1993a70eecb00e807;market for residues, MSWI-WWT, WW from concrete production;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;3932;Ash and residue (except from the manufacture of iron or steel), containing metals or metallic compounds, except[…];AgriForeAnim;Agricultural and forestry products
market activity;printed wiring board mounting facility, surface mounting line;208865e361231c4c65eed05e3a4e9e47;market for printed wiring board mounting facility, surface mounting line;unit;GLO;ecoinvent_3.9.1_consequential;4290;Construction of other civil engineering projects;53269;Other constructions for manufacturing;;
ordinary transforming activity;terbium-dysprosium oxide;7a5a41adecfcb608284a4e89de369ae7;terbium-dysprosium oxide to generic market for mischmetal;kilogram;GLO;ecoinvent_3.9.1_consequential;729;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
market activity;white lined chipboard carton;bba2db89fa31dbb3daa155ca01a6b5e1;market for white lined chipboard carton;kilogram;RoW;ecoinvent_3.9.1_consequential;1701;Manufacture of pulp, paper and paperboard;32153;Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…];ProcBio;Pulp & paper
market activity;spent cation exchange resin from potable water production;fd79c1d1adf7a2101bfbdb46701f3ece;market for spent cation exchange resin from potable water production;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39;Wastes or scraps;AgriForeAnim;Agricultural and forestry products
market activity;used air filter in exhaust air valve;0c7614066a713d396e3a27211d4b2cf6;market for used air filter in exhaust air valve;unit;RoW;ecoinvent_3.9.1_consequential;3830;Materials recovery;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
market activity;peach;7f27f8320a1dde849182378ee751ddde;market for peach;kilogram;GLO;ecoinvent_3.9.1_consequential;124;Growing of pome fruits and stone fruits;1345;Peaches and nectarines;OreMinFuel;Ores, minerals & fuels
market activity;chassis, internet access equipment;3e985251506d75e213488a597e252073;market for chassis, internet access equipment;kilogram;GLO;ecoinvent_3.9.1_consequential;2630;Manufacture of communication equipment;47401;Parts for the goods of subclasses 47221 to 47223;MachElecTrans;Metal/electronic equipments and parts
ordinary transforming activity;metalliferous hydroxide sludge;cc0e7dbd15691e0e82bebae80391c90b;metalliferous hydroxide sludge to market for zinc concentrate;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;1429;Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);OreMinFuel;Ores, minerals & fuels
market activity;blow moulding;843c40f787bb5e40c0ba752514c9044d;market for blow moulding;kilogram;GLO;ecoinvent_3.9.1_consequential;2220;Manufacture of plastics products;89200;Moulding, pressing, stamping, extruding and similar plastic manufacturing services;;
market activity;bottom ash, MSWI-WWT, WW from concrete production;e0e359ca1d23e30da8061aba600ff101;market for bottom ash, MSWI-WWT, WW from concrete production;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;3932;Ash and residue (except from the manufacture of iron or steel), containing metals or metallic compounds, except[…];AgriForeAnim;Agricultural and forestry products
market activity;indium rich leaching residues, from zinc production stockpiling;bedd74eef0b0d9b4521cdd8c765c4f2c;market for indium rich leaching residues, from zinc production stockpiling;kilogram;GLO;ecoinvent_3.9.1_consequential;2420;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;vermiculite;a692f29c377774b10e0213b7529e2473;market for vermiculite;kilogram;GLO;ecoinvent_3.9.1_consequential;810;Quarrying of stone, sand and clay;16390;Other minerals n.e.c.;OreMinFuel;Ores, minerals & fuels
market activity;brass removed by turning, primarily dressing, conventional;72f142f7c44479e352440ef38d44c03f;market for brass removed by turning, primarily dressing, conventional;kilogram;GLO;ecoinvent_3.9.1_consequential;2592;"Treatment and coating of metals; machining";3936;Waste and scrap of other metals;AgriForeAnim;Agricultural and forestry products
market activity;hazardous waste, for incineration;d52a3dc084912ee7320cb35bc653af94;market for hazardous waste, for incineration;kilogram;RoW;ecoinvent_3.9.1_consequential;3822;Treatment and disposal of hazardous waste;39;Wastes or scraps;AgriForeAnim;Agricultural and forestry products
market activity;brass;e940b853fb56d0af06d1cc7e8fb05433;market for brass;kilogram;RoW;ecoinvent_3.9.1_consequential;2420;Manufacture of basic precious and other non-ferrous metals;4;Metal products, machinery and equipment;MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;rye seed, for sowing;4f2ddddde25e2b4dbe41baff75402172;market for rye seed, for sowing;kilogram;GLO;ecoinvent_3.9.1_consequential;164;Seed processing for propagation;1161;Rye, seed;OreMinFuel;Ores, minerals & fuels
market activity;sewage sludge, 70% water, WWT, condensate from light oil boiler;5307c4e5cb50e685b2c4da552eb9ca29;market for sewage sludge, 70% water, WWT, condensate from light oil boiler;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39920;Sewage sludge;AgriForeAnim;Agricultural and forestry products
ordinary transforming activity;basic oxygen furnace dust, for recovery;eecacdbc64b7b2362cb5f28922a33a06;basic oxygen furnace dust, for recovery to generic market for supplementary cementitious materials;kilogram;RoW;ecoinvent_3.9.1_consequential;2394;Manufacture of cement, lime and plaster;39310;Slag, dross, scalings and other waste from the manufacture of iron or steel;AgriForeAnim;Agricultural and forestry products
market activity;sulfidic tailings, from nickel mine operation;cc8c8aef9d0864878b92e662c6637220;market for sulfidic tailings, from nickel mine operation;kilogram;RoW;ecoinvent_3.9.1_consequential;3822;Treatment and disposal of hazardous waste;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
market activity;pyrochlore concentrate;a641e5012f051581c047a979382a988e;market for pyrochlore concentrate;kilogram;GLO;ecoinvent_3.9.1_consequential;729;Mining of other non-ferrous metal ores;14290;Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);OreMinFuel;Ores, minerals & fuels
market activity;process-specific burdens, sanitary landfill;2e4ae2ad5e35aa6a69a53aced4bdeab4;market for process-specific burdens, sanitary landfill;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39;Wastes or scraps;AgriForeAnim;Agricultural and forestry products
market activity;maintenance, stirling heat and power co-generation unit, 3kW electrical, wood pellet, future;c9101608c9b91376f32ffc2b631c1285;market for maintenance, stirling heat and power co-generation unit, 3kW electrical, wood pellet, future;unit;GLO;ecoinvent_3.9.1_consequential;3314;Repair of electrical equipment;87152;Maintenance and repair services of electrical machinery and apparatus n.e.c.;;
market activity;cement, CEM IV/A;ee05f244b544a0f425f40062f71aa6af;market for cement, CEM IV/A;kilogram;RoW;ecoinvent_3.9.1_consequential;2394;Manufacture of cement, lime and plaster;37440;Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;GlasNonMetal;Glass and other non-metallic products
market activity;limestone, unprocessed;335c21ccc9ff80864873050326f0a731;market for limestone, unprocessed;kilogram;RoW;ecoinvent_3.9.1_consequential;810;Quarrying of stone, sand and clay;15200;"Gypsum; anhydrite; limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of[…]";OreMinFuel;Ores, minerals & fuels
market activity;fibre cement facing tile, large format;5bed6ee428dc61292bd6ad4c74ce8479;market for fibre cement facing tile, large format;kilogram;GLO;ecoinvent_3.9.1_consequential;2395;Manufacture of articles of concrete, cement and plaster;37540;Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;GlasNonMetal;Glass and other non-metallic products
market activity;aluminium alloy, metal matrix composite;17e18f551f76976963e8659a61b64f33;market for aluminium alloy, metal matrix composite;kilogram;GLO;ecoinvent_3.9.1_consequential;2420;Manufacture of basic precious and other non-ferrous metals;41431;Unwrought aluminium;MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;N,N-dimethylformamide;eb3a4bf8bdfd42f75d5ad5354fd5a283;market for N,N-dimethylformamide;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;341;Basic organic chemicals;Chemical;Chemical products
market activity;methanol factory;6af5d75e12ba4829741c76bb3992302f;market for methanol factory;unit;GLO;ecoinvent_3.9.1_consequential;4100;Construction of buildings;53269;Other constructions for manufacturing;;
market activity;heat and power co-generation unit, organic Rankine cycle, 1400kW thermal, components for electricity only;4228b7119884a4de7d17e19454817e54;market for heat and power co-generation unit, organic Rankine cycle, 1400kW thermal, components for electricity only;unit;GLO;ecoinvent_3.9.1_consequential;4220;Construction of utility projects;461;Electric motors, generators and transformers, and parts thereof;MachElecTrans;Metal/electronic equipments and parts
market activity;methylcyclopentane;9972c325deec42f1132cdade084d5656;market for methylcyclopentane;kilogram;GLO;ecoinvent_3.9.1_consequential;1920;Manufacture of refined petroleum products;341;Basic organic chemicals;Chemical;Chemical products
market activity;fish block, hake;125fa317aa999d7751fc0b950cbe18bd;market for fish block, hake;kilogram;GLO;ecoinvent_3.9.1_consequential;311;Marine fishing;21221;Fish fillets and fish meat (whether or not minced), fresh or chilled;ProcBio;Food & beverages, animal feed
